Bore.ID,Easting,Northing,Latitude.x,Longitude.x,Date,SWL,Drilled.Depth..m.,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Mrainfall.mm.,Salinity,Longitude.y,Latitude.y,Completed Depth
GW031565,600784,6160124,-34.6959,148.1004,12/07/1978,8.9,16.2,336,0.995578,7.32831,4,Qa,76.5,NA,148.1004,34.6959,16.2
GW031565,600784,6160124,-34.6959,148.1004,9/05/1985,4.9,16.2,336,0.995578,7.32831,4,Qa,70.9,NA,148.1004,34.6959,16.2
GW031565,600784,6160124,-34.6959,148.1004,13/01/1981,7.62,16.2,336,0.995578,7.32831,4,Qa,55.2,NA,148.1004,34.6959,16.2
GW031565,600784,6160124,-34.6959,148.1004,11/12/1989,2.15,16.2,336,0.995578,7.32831,4,Qa,17.4,NA,148.1004,34.6959,16.2
GW031566,600764,6160648,-34.6912,148.1001,31/10/1974,8.5,13.1,334,1.0778199,7.1988902,4,Qa,187.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,18/05/1976,7.9,13.1,334,1.0778199,7.1988902,4,Qa,8.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,18/10/1983,0,13.1,334,1.0778199,7.1988902,4,Qa,79.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,18/11/1977,7.89,13.1,334,1.0778199,7.1988902,4,Qa,10.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/02/1981,8.15,13.1,334,1.0778199,7.1988902,4,Qa,76.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/02/1985,5.84,13.1,334,1.0778199,7.1988902,4,Qa,1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/03/1982,7.67,13.1,334,1.0778199,7.1988902,4,Qa,107.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/03/1991,4.02,13.1,334,1.0778199,7.1988902,4,Qa,15.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/05/1983,8.23,13.1,334,1.0778199,7.1988902,4,Qa,130.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/05/1980,8.26,13.1,334,1.0778199,7.1988902,4,Qa,96.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/06/1978,8.34,13.1,334,1.0778199,7.1988902,4,Qa,61.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,18/02/1983,8.07,13.1,334,1.0778199,7.1988902,4,Qa,43,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/09/1975,8.09,13.1,334,1.0778199,7.1988902,4,Qa,90.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/04/1977,8.15,13.1,334,1.0778199,7.1988902,4,Qa,43.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/02/1979,9.11,13.1,334,1.0778199,7.1988902,4,Qa,4.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,19/07/1988,5.22,13.1,334,1.0778199,7.1988902,4,Qa,93.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,30/11/1988,5.02,13.1,334,1.0778199,7.1988902,4,Qa,79.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/02/1978,8.39,13.1,334,1.0778199,7.1988902,4,Qa,0.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/06/1976,7.8,13.1,334,1.0778199,7.1988902,4,Qa,6.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/06/1977,7.96,13.1,334,1.0778199,7.1988902,4,Qa,59.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/10/1979,7.84,13.1,334,1.0778199,7.1988902,4,Qa,31.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/08/1989,2.55,13.1,334,1.0778199,7.1988902,4,Qa,65.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,17/09/1979,7.93,13.1,334,1.0778199,7.1988902,4,Qa,53,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/10/1975,7.97,13.1,334,1.0778199,7.1988902,4,Qa,121,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/05/1977,9.08,13.1,334,1.0778199,7.1988902,4,Qa,78.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/10/1990,2.9,13.1,334,1.0778199,7.1988902,4,Qa,60.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,17/01/1977,7.93,13.1,334,1.0778199,7.1988902,4,Qa,22,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,17/01/1980,8.48,13.1,334,1.0778199,7.1988902,4,Qa,48.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,17/06/1981,8.19,13.1,334,1.0778199,7.1988902,4,Qa,123.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,16/07/1979,8.05,13.1,334,1.0778199,7.1988902,4,Qa,19.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,25/06/1974,10.38,13.1,334,1.0778199,7.1988902,4,Qa,23,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,15/10/1984,5.56,13.1,334,1.0778199,7.1988902,4,Qa,62.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/04/1975,8.22,13.1,334,1.0778199,7.1988902,4,Qa,21.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,30/05/1991,4.07,13.1,334,1.0778199,7.1988902,4,Qa,24.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,29/06/1982,7.63,13.1,334,1.0778199,7.1988902,4,Qa,26.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,29/05/1984,6.39,13.1,334,1.0778199,7.1988902,4,Qa,17.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,29/01/1982,7.57,13.1,334,1.0778199,7.1988902,4,Qa,12.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,28/12/1990,3.49,13.1,334,1.0778199,7.1988902,4,Qa,10.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,28/09/1982,7.63,13.1,334,1.0778199,7.1988902,4,Qa,48.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,28/04/1988,5.68,13.1,334,1.0778199,7.1988902,4,Qa,44.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,27/05/1981,8.22,13.1,334,1.0778199,7.1988902,4,Qa,59.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,26/05/1990,3.4,13.1,334,1.0778199,7.1988902,4,Qa,76.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,26/03/1981,8.28,13.1,334,1.0778199,7.1988902,4,Qa,13.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,26/02/1980,8.33,13.1,334,1.0778199,7.1988902,4,Qa,27.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,29/08/1980,8,13.1,334,1.0778199,7.1988902,4,Qa,46.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,23/07/1984,6.23,13.1,334,1.0778199,7.1988902,4,Qa,154.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,20/09/1977,7.77,13.1,334,1.0778199,7.1988902,4,Qa,40.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,21/05/1975,8.2,13.1,334,1.0778199,7.1988902,4,Qa,23.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,21/06/1989,2.86,13.1,334,1.0778199,7.1988902,4,Qa,55.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,21/12/1977,8.3,13.1,334,1.0778199,7.1988902,4,Qa,1.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,22/08/1977,7.82,13.1,334,1.0778199,7.1988902,4,Qa,16,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,25/11/1987,4.52,13.1,334,1.0778199,7.1988902,4,Qa,21.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,23/07/1982,7.61,13.1,334,1.0778199,7.1988902,4,Qa,2.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,25/10/1977,8.21,13.1,334,1.0778199,7.1988902,4,Qa,0.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,24/03/1977,8.1,13.1,334,1.0778199,7.1988902,4,Qa,62.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,24/03/1987,4.93,13.1,334,1.0778199,7.1988902,4,Qa,48.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,24/04/1984,6.44,13.1,334,1.0778199,7.1988902,4,Qa,109.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,25/03/1976,7.93,13.1,334,1.0778199,7.1988902,4,Qa,20.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,25/05/1982,7.64,13.1,334,1.0778199,7.1988902,4,Qa,3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,20/04/1982,7.63,13.1,334,1.0778199,7.1988902,4,Qa,14.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,22/09/1980,7.96,13.1,334,1.0778199,7.1988902,4,Qa,37.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,4/02/1977,8,13.1,334,1.0778199,7.1988902,4,Qa,94.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,8/08/1974,9.95,13.1,334,1.0778199,7.1988902,4,Qa,72.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,8/07/1980,8.09,13.1,334,1.0778199,7.1988902,4,Qa,69.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,7/10/1976,7.6,13.1,334,1.0778199,7.1988902,4,Qa,90.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,7/03/1988,5.73,13.1,334,1.0778199,7.1988902,4,Qa,25.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,7/01/1976,7.97,13.1,334,1.0778199,7.1988902,4,Qa,112,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,6/11/1979,7.81,13.1,334,1.0778199,7.1988902,4,Qa,23.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,6/08/1979,7.96,13.1,334,1.0778199,7.1988902,4,Qa,48.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,5/11/1975,8.08,13.1,334,1.0778199,7.1988902,4,Qa,9.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,5/10/1978,8.01,13.1,334,1.0778199,7.1988902,4,Qa,44.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,5/08/1976,7.8,13.1,334,1.0778199,7.1988902,4,Qa,19.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,5/05/1978,8.5,13.1,334,1.0778199,7.1988902,4,Qa,101.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,4/10/1985,5.52,13.1,334,1.0778199,7.1988902,4,Qa,56.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,8/11/1978,7.91,13.1,334,1.0778199,7.1988902,4,Qa,59.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,4/04/1979,8.4,13.1,334,1.0778199,7.1988902,4,Qa,107.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,2/09/1976,7.68,13.1,334,1.0778199,7.1988902,4,Qa,93,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,4/01/1979,8.35,13.1,334,1.0778199,7.1988902,4,Qa,15.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,3/12/1979,7.96,13.1,334,1.0778199,7.1988902,4,Qa,0,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,3/08/1990,2.63,13.1,334,1.0778199,7.1988902,4,Qa,86.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,3/01/1975,8.42,13.1,334,1.0778199,7.1988902,4,Qa,36.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,2/12/1980,7.97,13.1,334,1.0778199,7.1988902,4,Qa,97.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,2/08/1985,5.55,13.1,334,1.0778199,7.1988902,4,Qa,139,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/12/1978,7.95,13.1,334,1.0778199,7.1988902,4,Qa,75.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/11/1982,7.71,13.1,334,1.0778199,7.1988902,4,Qa,0.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/09/1982,7.61,13.1,334,1.0778199,7.1988902,4,Qa,48.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/06/1979,8.18,13.1,334,1.0778199,7.1988902,4,Qa,10.3,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/05/1979,8.29,13.1,334,1.0778199,7.1988902,4,Qa,56.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/06/1975,8.2,13.1,334,1.0778199,7.1988902,4,Qa,13.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,15/09/1981,7.73,13.1,334,1.0778199,7.1988902,4,Qa,28.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,4/05/1989,3.53,13.1,334,1.0778199,7.1988902,4,Qa,92.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/07/1976,7.72,13.1,334,1.0778199,7.1988902,4,Qa,21.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,15/02/1974,11.35,13.1,334,1.0778199,7.1988902,4,Qa,67.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,15/01/1999,4.85,13.1,334,1.0778199,7.1988902,4,Qa,95.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,1/12/1981,7.51,13.1,334,1.0778199,7.1988902,4,Qa,28.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/01/1984,7.03,13.1,334,1.0778199,7.1988902,4,Qa,277.8,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/12/1982,7.85,13.1,334,1.0778199,7.1988902,4,Qa,20.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/08/1975,8.21,13.1,334,1.0778199,7.1988902,4,Qa,69.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/04/1983,8.2,13.1,334,1.0778199,7.1988902,4,Qa,95,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/04/1980,8.37,13.1,334,1.0778199,7.1988902,4,Qa,23.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/03/1978,8.65,13.1,334,1.0778199,7.1988902,4,Qa,38.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/10/1981,7.61,13.1,334,1.0778199,7.1988902,4,Qa,55.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/09/1988,4.96,13.1,334,1.0778199,7.1988902,4,Qa,71.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/08/1987,4.49,13.1,334,1.0778199,7.1988902,4,Qa,52.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/08/1981,7.81,13.1,334,1.0778199,7.1988902,4,Qa,57.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/05/1974,10.7,13.1,334,1.0778199,7.1988902,4,Qa,62.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,10/10/1989,2.83,13.1,334,1.0778199,7.1988902,4,Qa,43.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/05/1985,5.61,13.1,334,1.0778199,7.1988902,4,Qa,70.9,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/12/1974,8.94,13.1,334,1.0778199,7.1988902,4,Qa,5.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,14/09/1978,8.24,13.1,334,1.0778199,7.1988902,4,Qa,141.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/04/1974,11.35,13.1,334,1.0778199,7.1988902,4,Qa,240.7,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/04/1978,8.51,13.1,334,1.0778199,7.1988902,4,Qa,28.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,9/03/1990,3.83,13.1,334,1.0778199,7.1988902,4,Qa,4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,10/08/1978,8.29,13.1,334,1.0778199,7.1988902,4,Qa,32.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,11/07/1974,10.35,13.1,334,1.0778199,7.1988902,4,Qa,99.6,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,11/11/1980,7.96,13.1,334,1.0778199,7.1988902,4,Qa,13,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/02/1975,8.3,13.1,334,1.0778199,7.1988902,4,Qa,45.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,13/01/1981,8.04,13.1,334,1.0778199,7.1988902,4,Qa,55.2,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,12/07/1978,8.35,13.1,334,1.0778199,7.1988902,4,Qa,76.5,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,12/03/1974,11.29,13.1,334,1.0778199,7.1988902,4,Qa,10.1,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,11/12/1989,3.16,13.1,334,1.0778199,7.1988902,4,Qa,17.4,NA,148.1001,34.6912,13.1
GW031566,600764,6160648,-34.6912,148.1001,11/08/1983,7.89,13.1,334,1.0778199,7.1988902,4,Qa,103.9,NA,148.1001,34.6912,13.1
GW031568,602470,6160721,-34.6904,148.1187,19/03/1982,3.61,4.9,350,0.546961,7.74119,3,Qa,107.7,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/05/1983,4.8,4.9,350,0.546961,7.74119,3,Qa,130.8,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,18/02/1983,4.24,4.9,350,0.546961,7.74119,3,Qa,43,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/03/1991,3.08,4.9,350,0.546961,7.74119,3,Qa,15.6,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/06/1978,0,4.9,350,0.546961,7.74119,3,Qa,61.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/08/1989,0,4.9,350,0.546961,7.74119,3,Qa,65.9,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/02/1981,3.9,4.9,350,0.546961,7.74119,3,Qa,76.2,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/05/1980,3.95,4.9,350,0.546961,7.74119,3,Qa,96.6,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,18/10/1983,0,4.9,350,0.546961,7.74119,3,Qa,79.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/02/1985,2.88,4.9,350,0.546961,7.74119,3,Qa,1,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,17/10/1986,2.56,4.9,350,0.546961,7.74119,3,Qa,107.1,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,17/09/1979,3.08,4.9,350,0.546961,7.74119,3,Qa,53,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,17/06/1981,4.18,4.9,350,0.546961,7.74119,3,Qa,123.8,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,17/01/1980,3.59,4.9,350,0.546961,7.74119,3,Qa,48.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/10/1979,3.14,4.9,350,0.546961,7.74119,3,Qa,31.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/07/1979,3.13,4.9,350,0.546961,7.74119,3,Qa,19.1,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/02/1979,3.54,4.9,350,0.546961,7.74119,3,Qa,4.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/02/1978,3.8,4.9,350,0.546961,7.74119,3,Qa,0.1,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,19/07/1988,2.68,4.9,350,0.546961,7.74119,3,Qa,93.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,28/09/1982,3.42,4.9,350,0.546961,7.74119,3,Qa,48.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,15/10/1984,0,4.9,350,0.546961,7.74119,3,Qa,62.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,15/09/1981,3.07,4.9,350,0.546961,7.74119,3,Qa,28.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,16/10/1990,2.07,4.9,350,0.546961,7.74119,3,Qa,60.1,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,26/03/1981,4.3,4.9,350,0.546961,7.74119,3,Qa,13.9,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,23/07/1984,0,4.9,350,0.546961,7.74119,3,Qa,154.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,15/02/1974,4.43,4.9,350,0.546961,7.74119,3,Qa,67.7,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,30/11/1988,2.7,4.9,350,0.546961,7.74119,3,Qa,79.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,30/05/1991,2.6,4.9,350,0.546961,7.74119,3,Qa,24.2,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,29/08/1980,3.53,4.9,350,0.546961,7.74119,3,Qa,46.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,29/06/1982,3.47,4.9,350,0.546961,7.74119,3,Qa,26.6,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,29/05/1984,2.7,4.9,350,0.546961,7.74119,3,Qa,17.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,29/01/1982,3.44,4.9,350,0.546961,7.74119,3,Qa,12.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,28/12/1990,2.47,4.9,350,0.546961,7.74119,3,Qa,10.6,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,27/05/1981,4.23,4.9,350,0.546961,7.74119,3,Qa,59.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,26/05/1990,2.49,4.9,350,0.546961,7.74119,3,Qa,76.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,20/04/1982,3.5,4.9,350,0.546961,7.74119,3,Qa,14.2,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,26/02/1980,3.82,4.9,350,0.546961,7.74119,3,Qa,27.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,25/11/1987,3.36,4.9,350,0.546961,7.74119,3,Qa,21.7,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,25/05/1982,3.52,4.9,350,0.546961,7.74119,3,Qa,3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,24/03/1987,3.1,4.9,350,0.546961,7.74119,3,Qa,48.7,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,23/07/1982,3.4,4.9,350,0.546961,7.74119,3,Qa,2.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,22/09/1980,3.43,4.9,350,0.546961,7.74119,3,Qa,37.2,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,21/12/1977,3.63,4.9,350,0.546961,7.74119,3,Qa,1.3,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,21/06/1989,0,4.9,350,0.546961,7.74119,3,Qa,55.6,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,21/05/1975,2.95,4.9,350,0.546961,7.74119,3,Qa,23.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,28/04/1988,3.05,4.9,350,0.546961,7.74119,3,Qa,44.5,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,3/12/1979,3.33,4.9,350,0.546961,7.74119,3,Qa,0,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,9/01/1984,2.77,4.9,350,0.546961,7.74119,3,Qa,277.8,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,8/07/1980,3.88,4.9,350,0.546961,7.74119,3,Qa,69.4,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,7/03/1988,3.22,4.9,350,0.546961,7.74119,3,Qa,25.9,NA,148.1187,34.6904,4.9
GW031568,602470,6160721,-34.6904,148.1187,6/11/1979,3.2,4.9,350,0.546961,7.74119,3,Qa,23.9,NA,148.1187,34.6904,4.9
