FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Muttama_Mr,Slope,swi1,dem,Lithology1,Lithology_
2296,GW402982,9/12/2004 0:00:00,4.000000000000000,593078.000000000000000,148.015600000000010,-34.645099999999999,6165847.000000000000000,0,3.1740100,5.4691000,328,7,10
2297,GW403538,16/01/2006 0:00:00,0.000000000000000,593092.000000000000000,148.015700000000010,-34.634399999999999,6167031.000000000000000,0,1.2257000,6.5616398,335,1,1
2298,GW403818,22/08/2007 0:00:00,15.000000000000000,593160.000000000000000,148.016600000000010,-34.651100000000000,6165177.000000000000000,0,3.2577500,5.2844501,336,10,10
2299,GW414048,10/01/2007 0:00:00,10.000000000000000,593225.000000000000000,148.017300000000010,-34.649000000000001,6165411.000000000000000,2,1.6665200,6.1302900,330,7,7
2300,GW403922,13/10/2006 0:00:00,5.000000000000000,593302.000000000000000,148.017900000000000,-34.632500000000000,6167242.000000000000000,3,1.0097500,6.9422898,330,1,1
2301,GW403192,5/07/2005 0:00:00,5.000000000000000,593295.000000000000000,148.017900000000000,-34.638500000000001,6166571.000000000000000,3,0.3792140,9.1186199,325,1,1
2302,GW404256,1/11/2007 0:00:00,6.000000000000000,593299.000000000000000,148.018000000000000,-34.641599999999997,6166226.000000000000000,4,0.9753410,7.4596901,325,1,1
2303,GW402681,16/04/2004 0:00:00,0.000000000000000,593382.000000000000000,148.019100000000010,-34.657600000000002,6164455.000000000000000,3,0.9458710,6.2845602,337,1,1
2304,GW403312,29/09/2005 0:00:00,0.000000000000000,593422.000000000000000,148.019200000000010,-34.634500000000003,6167013.000000000000000,0,2.2665100,5.9808202,333,10,12
2305,GW403928,8/02/2007 0:00:00,5.000000000000000,593460.000000000000000,148.019700000000000,-34.639000000000003,6166522.000000000000000,3,1.8475100,6.7765198,325,1,1
2306,GW403137,1/07/2004 0:00:00,15.000000000000000,593513.000000000000000,148.020500000000000,-34.655600000000000,6164671.000000000000000,3,0.7225200,7.8432598,331,1,1
2307,GW402070,5/05/2002 0:00:00,0.000000000000000,593530.000000000000000,148.020500000000000,-34.643999999999998,6165959.000000000000000,4,0.0000000,9.9908600,325,1,1
2308,GW404127,22/02/2004 0:00:00,6.000000000000000,593555.000000000000000,148.020700000000010,-34.631700000000002,6167329.000000000000000,4,0.2459560,8.5764999,329,2,1
2309,GW403236,24/06/2005 0:00:00,0.000000000000000,593570.000000000000000,148.020800000000010,-34.629100000000001,6167612.000000000000000,5,0.0000000,9.5043697,331,1,1
2310,GW401661,13/05/1996 0:00:00,0.000000000000000,593564.000000000000000,148.020900000000010,-34.645699999999998,6165776.000000000000000,4,1.0119500,7.4040198,326,1,1
2311,GW403108,7/06/2005 0:00:00,36.000000000000000,593559.000000000000000,148.021099999999990,-34.663899999999998,6163756.000000000000000,1,3.6427500,5.5990601,352,10,10
2312,GW403200,8/06/2005 0:00:00,5.000000000000000,593603.000000000000000,148.021199999999990,-34.630499999999998,6167455.000000000000000,5,0.0000000,9.4527197,330,1,1
2313,GW402709,12/02/2004 0:00:00,6.000000000000000,593586.000000000000000,148.021199999999990,-34.648699999999998,6165441.000000000000000,0,0.0768238,9.7685099,328,1,1
2314,GW404377,1/05/1995 0:00:00,4.000000000000000,593619.000000000000000,148.021300000000000,-34.625300000000003,6168029.000000000000000,5,0.9993840,7.0377102,332,1,1
2315,GW403268,28/06/2005 0:00:00,0.000000000000000,593618.000000000000000,148.021300000000000,-34.630600000000001,6167444.000000000000000,5,0.0000000,9.4536695,330,1,1
2316,GW401343,4/03/1991 0:00:00,0.000000000000000,593613.000000000000000,148.021400000000000,-34.643999999999998,6165959.000000000000000,4,1.0085100,7.6010900,324,1,1
2317,GW402712,11/03/2004 0:00:00,5.000000000000000,593670.000000000000000,148.021800000000010,-34.619799999999998,6168646.000000000000000,5,1.4293600,6.7251501,336,1,1
2318,GW403547,6/01/2006 0:00:00,4.000000000000000,593781.000000000000000,148.023200000000000,-34.634200000000000,6167046.000000000000000,4,0.9643350,6.7638402,332,1,1
2319,GW404218,20/02/2008 0:00:00,6.000000000000000,593892.000000000000000,148.024400000000010,-34.632500000000000,6167230.000000000000000,5,0.0195981,9.3233500,329,1,1
2320,GW403500,18/12/2005 0:00:00,5.000000000000000,593932.000000000000000,148.024900000000000,-34.642800000000001,6166088.000000000000000,5,1.0738500,7.2006302,327,1,1
2321,GW403916,18/02/2007 0:00:00,6.000000000000000,593954.000000000000000,148.025000000000010,-34.630000000000003,6167508.000000000000000,5,1.0051200,6.9429998,330,1,1
2322,GW402710,7/03/2004 0:00:00,4.000000000000000,594042.000000000000000,148.026000000000010,-34.630499999999998,6167452.000000000000000,5,0.8925510,6.8749299,329,1,1
2323,GW404755,21/05/2008 0:00:00,8.000000000000000,594049.000000000000000,148.026100000000010,-34.631100000000004,6167383.000000000000000,5,0.9943650,6.9813499,329,1,1
2324,GW066428,20/02/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2325,GW066409,22/02/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2326,GW066399,16/09/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2327,GW066435,12/03/1992 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2328,GW066393,28/04/1989 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2329,GW066402,20/03/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2330,GW066404,7/03/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2331,GW066406,22/02/1991 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2332,GW066419,26/03/1990 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2333,GW066390,6/10/1989 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2334,GW066422,20/03/1990 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2335,GW066392,30/03/1989 0:00:00,0.000000000000000,594102.000000000000000,148.026800000000010,-34.642099999999999,6166171.000000000000000,5,1.5656800,6.8611898,329,1,1
2336,GW066417,9/11/1990 0:00:00,0.000000000000000,594123.000000000000000,148.027300000000000,-34.668999999999997,6163182.000000000000000,2,1.1607100,6.0661201,332,1,1
2337,GW403705,19/08/2004 0:00:00,0.000000000000000,594190.000000000000000,148.027600000000010,-34.629199999999997,6167594.000000000000000,5,0.3569050,9.0094404,332,1,1
2338,GW401630,12/03/2001 0:00:00,0.000000000000000,594313.000000000000000,148.028099999999990,-34.559899999999999,6175284.000000000000000,3,1.5943000,6.5736599,379,6,6
2339,GW401660,26/08/1997 0:00:00,0.000000000000000,594245.000000000000000,148.028200000000000,-34.628700000000002,6167648.000000000000000,5,1.0033400,6.9206200,333,1,1
2340,GW401355,30/03/1989 0:00:00,0.000000000000000,594263.000000000000000,148.028500000000010,-34.639699999999998,6166434.000000000000000,5,1.4841100,6.6793799,328,1,1
2341,GW400715,6/05/1998 0:00:00,0.000000000000000,594233.000000000000000,148.028600000000010,-34.672199999999997,6162828.000000000000000,0,3.1647100,5.7887301,336,1,1
2342,GW403096,10/03/2005 0:00:00,6.000000000000000,594294.000000000000000,148.028699999999990,-34.629800000000003,6167531.000000000000000,5,0.1398290,9.5401897,332,1,1
2343,GW402822,18/03/2004 0:00:00,6.000000000000000,594284.000000000000000,148.028699999999990,-34.640599999999999,6166328.000000000000000,5,1.9392999,6.5380802,328,1,1
2344,GW402711,15/02/2004 0:00:00,6.000000000000000,594286.000000000000000,148.028799999999990,-34.640400000000000,6166358.000000000000000,5,1.9220500,6.4126801,328,1,1
2345,GW400842,29/01/1999 0:00:00,0.000000000000000,594331.000000000000000,148.028799999999990,-34.606200000000001,6170150.000000000000000,2,0.3148450,9.4117298,345,1,1
2346,GW404077,27/08/2007 0:00:00,35.000000000000000,594235.000000000000000,148.028799999999990,-34.691400000000002,6160694.000000000000000,0,6.9239702,5.1955400,376,10,10
2347,GW404727,4/05/2008 0:00:00,0.000000000000000,594352.000000000000000,148.029100000000000,-34.613599999999998,6169327.000000000000000,5,1.1599300,7.2121301,340,1,1
2348,GW400960,11/02/1999 0:00:00,0.000000000000000,594317.000000000000000,148.029300000000010,-34.654800000000002,6164752.000000000000000,5,0.0000000,9.7742100,325,1,1
2349,GW402816,6/05/2004 0:00:00,6.000000000000000,594374.000000000000000,148.029599999999990,-34.635399999999997,6166903.000000000000000,5,0.4971360,8.6542902,332,1,1
2350,GW402803,28/04/2004 0:00:00,8.000000000000000,594429.000000000000000,148.030200000000010,-34.635199999999998,6166929.000000000000000,5,0.6033450,7.8015199,332,1,1
2351,GW401098,24/12/1999 0:00:00,0.000000000000000,594513.000000000000000,148.030399999999990,-34.575200000000002,6173584.000000000000000,4,0.0000000,9.6964302,361,1,1
2352,GW403458,25/02/2006 0:00:00,4.000000000000000,594487.000000000000000,148.030800000000000,-34.631999999999998,6167285.000000000000000,5,1.0668600,6.9824800,332,1,1
2353,GW403454,6/03/2006 0:00:00,5.000000000000000,594480.000000000000000,148.031000000000010,-34.647500000000001,6165563.000000000000000,5,0.9914580,6.9114299,327,1,1
2354,GW403230,15/05/2005 0:00:00,5.000000000000000,594507.000000000000000,148.031100000000010,-34.637099999999997,6166716.000000000000000,5,0.9140610,7.0502100,330,1,1
2355,GW401337,17/03/1991 0:00:00,0.000000000000000,594513.000000000000000,148.031100000000010,-34.633600000000001,6167109.000000000000000,4,2.0233700,6.4938002,331,1,1
2356,GW403430,15/11/2005 0:00:00,0.000000000000000,594580.000000000000000,148.031900000000010,-34.638800000000003,6166529.000000000000000,5,1.0119500,7.2371898,331,1,1
2357,GW403429,15/11/2005 0:00:00,0.000000000000000,594583.000000000000000,148.032000000000010,-34.638800000000003,6166532.000000000000000,5,0.7214260,7.9404302,331,1,1
2358,GW403431,15/11/2005 0:00:00,0.000000000000000,594584.000000000000000,148.032000000000010,-34.638800000000003,6166526.000000000000000,5,0.7214260,7.9404302,331,1,1
2359,GW403428,15/11/2005 0:00:00,0.000000000000000,594586.000000000000000,148.032000000000010,-34.638700000000000,6166536.000000000000000,5,0.7173670,7.9502401,331,1,1
2360,GW403432,15/11/2005 0:00:00,0.000000000000000,594588.000000000000000,148.032000000000010,-34.638800000000003,6166522.000000000000000,5,0.7214260,7.9404302,331,1,1
2361,GW403426,15/11/2005 0:00:00,0.000000000000000,594595.000000000000000,148.032100000000010,-34.638800000000003,6166530.000000000000000,5,0.3937600,8.7323599,331,1,1
2362,GW403433,15/11/2005 0:00:00,0.000000000000000,594595.000000000000000,148.032100000000010,-34.638900000000000,6166514.000000000000000,5,0.3978190,8.7225504,331,1,1
2363,GW400804,16/08/1998 0:00:00,0.000000000000000,594590.000000000000000,148.032100000000010,-34.646999999999998,6165620.000000000000000,5,1.0119500,7.2269001,326,1,1
2364,GW403434,15/11/2005 0:00:00,0.000000000000000,594602.000000000000000,148.032199999999990,-34.639000000000003,6166508.000000000000000,4,0.0742131,9.5046597,331,1,1
2365,GW403424,15/11/2005 0:00:00,0.000000000000000,594603.000000000000000,148.032199999999990,-34.638599999999997,6166548.000000000000000,4,0.0579730,9.5437403,331,1,1
2366,GW403435,15/11/2005 0:00:00,0.000000000000000,594611.000000000000000,148.032299999999990,-34.639000000000003,6166501.000000000000000,4,0.0000000,9.6886501,331,1,1
2367,GW403427,15/11/2005 0:00:00,0.000000000000000,594613.000000000000000,148.032299999999990,-34.638800000000003,6166524.000000000000000,4,0.0000000,9.6887999,331,1,1
2368,GW403436,15/11/2005 0:00:00,0.000000000000000,594619.000000000000000,148.032400000000000,-34.639000000000003,6166509.000000000000000,3,0.0000000,9.6946297,331,1,1
2369,GW409463,26/02/2009 0:00:00,5.000000000000000,594614.000000000000000,148.032400000000000,-34.643900000000002,6165957.000000000000000,5,1.0246000,7.3576999,325,1,1
2370,GW402678,9/03/2004 0:00:00,0.000000000000000,594619.000000000000000,148.032400000000000,-34.642000000000003,6166177.000000000000000,4,1.2392401,7.0636902,328,1,1
2371,GW403425,15/11/2005 0:00:00,0.000000000000000,594633.000000000000000,148.032500000000000,-34.638800000000003,6166527.000000000000000,3,0.0000000,9.7007599,331,1,1
2372,GW404584,1/01/1980 0:00:00,7.000000000000000,594639.000000000000000,148.032600000000000,-34.638599999999997,6166544.000000000000000,3,0.0000000,9.7011299,331,1,1
2373,GW031461,15/05/1969 0:00:00,0.000000000000000,594759.000000000000000,148.033199999999990,-34.579000000000001,6173158.000000000000000,2,3.5004001,5.9098501,362,1,1
2374,GW066425,12/02/1991 0:00:00,0.000000000000000,594708.000000000000000,148.033400000000000,-34.647100000000002,6165610.000000000000000,5,0.4166910,9.0115004,325,1,1
2375,GW401339,5/03/1991 0:00:00,0.000000000000000,594738.000000000000000,148.033800000000010,-34.646799999999999,6165634.000000000000000,5,0.0770317,9.4986496,325,1,1
2376,GW403924,5/10/2006 0:00:00,5.000000000000000,594766.000000000000000,148.033899999999990,-34.632100000000001,6167267.000000000000000,4,0.9731840,7.1948299,333,1,1
2377,GW066414,7/12/1990 0:00:00,0.000000000000000,594755.000000000000000,148.033999999999990,-34.650399999999998,6165240.000000000000000,5,0.6784410,7.5575500,322,1,1
2378,GW403386,30/11/2005 0:00:00,4.000000000000000,594770.000000000000000,148.034100000000000,-34.644300000000001,6165916.000000000000000,4,0.3283990,8.2812796,325,1,1
2379,GW066441,21/02/1992 0:00:00,0.000000000000000,594784.000000000000000,148.034300000000000,-34.647100000000002,6165609.000000000000000,5,0.9785150,7.3525801,324,1,1
2380,GW402645,17/02/2004 0:00:00,0.000000000000000,594815.000000000000000,148.035200000000000,-34.692900000000002,6160521.000000000000000,0,10.5292997,4.3378201,337,10,10
2381,GW402800,21/03/2004 0:00:00,5.000000000000000,594904.000000000000000,148.035500000000010,-34.643000000000001,6166058.000000000000000,4,0.3088250,8.9117498,326,1,1
2382,GW402069,24/03/2002 0:00:00,0.000000000000000,594907.000000000000000,148.035599999999990,-34.643500000000003,6166005.000000000000000,4,1.0812200,6.9740901,326,1,1
2383,GW401788,1/04/1998 0:00:00,10.000000000000000,594913.000000000000000,148.036700000000000,-34.731099999999998,6156284.000000000000000,0,8.4273701,4.4389701,334,10,10
2384,GW403904,18/12/2006 0:00:00,4.000000000000000,595053.000000000000000,148.037399999999990,-34.659900000000000,6164184.000000000000000,5,0.3338650,9.3167000,321,1,1
2385,GW404229,8/09/2007 0:00:00,7.000000000000000,595117.000000000000000,148.037900000000010,-34.644900000000000,6165848.000000000000000,0,0.1460550,9.0888700,330,1,1
2386,GW404228,7/08/2007 0:00:00,6.000000000000000,595142.000000000000000,148.038099999999990,-34.644399999999997,6165897.000000000000000,0,1.2084500,6.6959600,330,1,1
2387,GW403914,28/11/2006 0:00:00,4.000000000000000,595154.000000000000000,148.038199999999990,-34.635300000000001,6166912.000000000000000,0,1.1146200,6.9002700,337,1,1
2388,GW404214,18/09/2007 0:00:00,8.000000000000000,595192.000000000000000,148.038700000000010,-34.644700000000000,6165864.000000000000000,1,2.7084701,6.3040700,331,1,1
2389,GW403866,12/05/2007 0:00:00,7.000000000000000,595208.000000000000000,148.038900000000010,-34.644100000000002,6165933.000000000000000,2,4.0367999,5.8592701,333,1,1
2390,GW400411,24/09/1997 0:00:00,0.000000000000000,595260.000000000000000,148.039300000000000,-34.631500000000003,6167330.000000000000000,2,0.5420370,7.9459600,339,1,1
2391,GW404240,20/08/2007 0:00:00,6.000000000000000,595266.000000000000000,148.039500000000000,-34.644700000000000,6165861.000000000000000,0,1.8828100,6.6394801,333,1,1
2392,GW005915,1/07/1935 0:00:00,0.000000000000000,595350.000000000000000,148.039500000000000,-34.574800000000003,6173614.000000000000000,3,0.7019450,6.5489802,367,1,1
2393,GW402431,27/07/2003 0:00:00,0.000000000000000,595322.000000000000000,148.039999999999990,-34.638300000000001,6166572.000000000000000,3,2.8702600,6.3129902,336,1,1
2394,GW409942,1/01/2009 0:00:00,16.000000000000000,595340.000000000000000,148.040300000000000,-34.643200000000000,6166037.000000000000000,1,1.1857500,7.1592498,335,1,1
2395,GW404219,4/08/2007 0:00:00,9.000000000000000,595372.000000000000000,148.040600000000010,-34.643599999999999,6165983.000000000000000,1,1.4378800,7.0752001,335,1,1
2396,GW403461,28/01/2006 0:00:00,4.000000000000000,595460.000000000000000,148.041500000000010,-34.632100000000001,6167257.000000000000000,3,0.6578260,7.6485600,342,1,1
2397,GW400778,12/04/1998 0:00:00,20.000000000000000,595413.000000000000000,148.042000000000000,-34.720700000000001,6157434.000000000000000,3,1.9269400,7.1851401,294,1,1
2398,GW403906,15/11/2007 0:00:00,15.000000000000000,595523.000000000000000,148.042200000000010,-34.639200000000002,6166468.000000000000000,2,3.7120900,5.5363402,341,6,7
2399,GW401316,19/05/2000 0:00:00,8.000000000000000,595588.000000000000000,148.042900000000000,-34.637500000000003,6166659.000000000000000,2,4.4861999,5.1148801,347,7,7
2400,GW401345,11/02/1991 0:00:00,0.000000000000000,595613.000000000000000,148.043200000000010,-34.638599999999997,6166534.000000000000000,0,3.2698600,5.2268000,347,7,7
